Ano,Mes,Dia,Evento,C. Amarelo,C. Vermelho,Adversário,Competição,Time,PLACAR,Resultado
2019,12,15,Assistência,0,0,Saint-Étienne,Ligue 1 (França),PSG,0-4,Vitória
2019,12,11,Gol,0,0,Galatasaray,Champions League,PSG,5-0,Vitória
2019,12,11,Assistência,0,0,Galatasaray,Champions League,PSG,5-0,Vitória
2019,12,11,Assistência,0,0,Galatasaray,Champions League,PSG,5-0,Vitória
2019,12,7,Gol,0,0,Montpellier,Ligue 1 (França),PSG,1-3,Vitória
2019,12,7,Assistência,0,0,Montpellier,Ligue 1 (França),PSG,1-3,Vitória
2019,12,4,Gol,0,0,Nantes,Ligue 1 (França),PSG,2-0,Vitória
2019,11,26,Apenas Participação,0,0,Real Madrid,Champions League,PSG,2-2,Empate
2019,11,22,Apenas Participação,0,0,Lille,Ligue 1 (França),PSG,2-0,Vitória
2019,10,13,Apenas Participação,0,0,Nigéria,Amistosos da Seleção,Brasil,1-1,Empate
2019,10,10,Apenas Participação,0,0,Senegal,Amistosos da Seleção,Brasil,1-1,Empate
2019,10,5,Gol,1,0,Angers,Ligue 1 (França),PSG,4-0,Vitória
2019,10,5,Cartão Amarelo,1,0,Angers,Ligue 1 (França),PSG,4-0,Vitória
2019,9,28,Gol,0,0,Bordeaux,Ligue 1 (França),PSG,0-1,Vitória
2019,9,25,Apenas Participação,0,0,Stade de Reims,Ligue 1 (França),PSG,0-2,Derrota
2019,9,22,Gol,0,0,Lyon,Ligue 1 (França),PSG,0-1,Vitória
2019,9,14,Gol,0,0,Strasbourg,Ligue 1 (França),PSG,1-0,Vitória
2019,9,11,Apenas Participação,0,0,Peru,Amistosos da Seleção,Brasil,0-1,Vitória
2019,9,6,Gol,0,0,Colômbia,Amistosos da Seleção,Brasil,2-2,Empate
2019,9,6,Assistência,0,0,Colômbia,Amistosos da Seleção,Brasil,2-2,Empate
2019,6,5,Apenas Participação,0,0,Catar,Amistosos da Seleção,Brasil,2-0,Vitória
2019,5,11,Gol,0,0,Angers,Ligue 1 (França),PSG,1-2,Vitória
2019,5,11,Assistência,0,0,Angers,Ligue 1 (França),PSG,1-2,Vitória
2019,5,4,Gol,0,0,Nice,Ligue 1 (França),PSG,1-1,Empate
2019,4,30,Apenas Participação,0,0,Montpellier,Ligue 1 (França),PSG,3-2,Derrota
2019,4,27,Gol,1,0,Rennes,CF,PSG,2-2(6-5)g.p.,
2019,4,27,Assistência,1,0,Rennes,CF,PSG,2-2(6-5)g.p.,
2019,4,27,Cartão Amarelo,1,0,Rennes,CF,PSG,2-2(6-5)g.p.,
2019,4,21,Apenas Participação,0,0,Monaco,Ligue 1 (França),PSG,3-1,Vitória
2019,1,23,Apenas Participação,0,0,Strasbourg,CF,PSG,2-0,Vitória
2019,1,19,Gol,0,0,Guingamp,Ligue 1 (França),PSG,9-0,Vitória
2019,1,19,Gol,0,0,Guingamp,Ligue 1 (França),PSG,9-0,Vitória
2019,1,19,Assistência,0,0,Guingamp,Ligue 1 (França),PSG,9-0,Vitória
2019,1,9,Gol,0,0,Guingamp,Copa da Liga Francesa,PSG,1-2,Derrota
2019,1,6,Gol,1,0,GSI Pontivy,CF,PSG,0-4,Vitória
2019,1,6,Assistência,1,0,GSI Pontivy,CF,PSG,0-4,Vitória
2019,1,6,Cartão Amarelo,1,0,GSI Pontivy,CF,PSG,0-4,Vitória
2020,12,13,Cartão Amarelo,1,0,Lyon,Ligue 1 (França),PSG,0-1,Derrota
2020,12,9,Gol,0,0,Basaksehir,Champions League,PSG,5-1,Vitória
2020,12,9,Gol,0,0,Basaksehir,Champions League,PSG,5-1,Vitória
2020,12,9,Gol,0,0,Basaksehir,Champions League,PSG,5-1,Vitória
2020,12,2,Gol,0,0,Manchester United,Champions League,PSG,1-3,Vitória
2020,12,2,Gol,0,0,Manchester United,Champions League,PSG,1-3,Vitória
2020,11,28,Gol,0,0,Bordeaux,Ligue 1 (França),PSG,2-2,Empate
2020,11,24,Gol,1,0,RB Leipzig,Champions League,PSG,1-0,Vitória
2020,11,24,Cartão Amarelo,1,0,RB Leipzig,Champions League,PSG,1-0,Vitória
2020,11,20,Apenas Participação,0,0,Monaco,Ligue 1 (França),PSG,3-2,Derrota
2020,10,28,Apenas Participação,0,0,Basaksehir,Champions League,PSG,0-2,Vitória
2020,10,24,Assistência,0,0,Dijon,Ligue 1 (França),PSG,4-0,Vitória
2020,10,24,Assistência,0,0,Dijon,Ligue 1 (França),PSG,4-0,Vitória
2020,10,20,Cartão Amarelo,1,0,Manchester United,Champions League,PSG,1-2,Derrota
2020,10,13,Gol,0,0,Peru,Eliminatórias da Copa do Mundo,Brasil,2-4,Vitória
2020,10,13,Gol,0,0,Peru,Eliminatórias da Copa do Mundo,Brasil,2-4,Vitória
2020,10,13,Gol,0,0,Peru,Eliminatórias da Copa do Mundo,Brasil,2-4,Vitória
2020,10,9,Assistência,0,0,Bolívia,Eliminatórias da Copa do Mundo,Brasil,5-0,Vitória
2020,10,9,Assistência,0,0,Bolívia,Eliminatórias da Copa do Mundo,Brasil,5-0,Vitória
2020,10,2,Gol,0,0,Angers,Ligue 1 (França),PSG,6-1,Vitória
2020,10,2,Gol,0,0,Angers,Ligue 1 (França),PSG,6-1,Vitória
2020,10,2,Assistência,0,0,Angers,Ligue 1 (França),PSG,6-1,Vitória
2020,9,27,Apenas Participação,0,0,Stade de Reims,Ligue 1 (França),PSG,0-2,Vitória
2020,9,13,Cartão Amarelo,1,1,Marseille,Ligue 1 (França),PSG,0-1,Derrota
2020,9,13,Cartão Vermelho,1,1,Marseille,Ligue 1 (França),PSG,0-1,Derrota
2020,8,23,Cartão Amarelo,1,0,Bayern München,Champions League,PSG,0-1,Vitória
2020,8,18,Assistência,0,0,RB Leipzig,Champions League,PSG,0-3,Vitória
2020,8,12,Assistência,0,0,Atalanta,Champions League,PSG,1-2,Vitória
2020,7,31,Apenas Participação,0,0,Lyon,Copa da Liga Francesa,PSG,0-0(6-5)g.p.,
2020,7,24,Gol,0,0,Saint-Étienne,CF,PSG,1-0,Derrota
2020,3,10,Gol,1,0,Borussia Dortmund,Champions League,PSG,2-0,Vitória
2020,3,10,Cartão Amarelo,1,0,Borussia Dortmund,Champions League,PSG,2-0,Vitória
2020,3,4,Gol,1,0,Lyon,CF,PSG,1-5,Vitória
2020,3,4,Cartão Amarelo,1,0,Lyon,CF,PSG,1-5,Vitória
2020,2,23,Cartão Amarelo,1,1,Bordeaux,Ligue 1 (França),PSG,4-3,Vitória
2020,2,23,Cartão Vermelho,1,1,Bordeaux,Ligue 1 (França),PSG,4-3,Vitória
2020,2,18,Gol,1,0,Borussia Dortmund,Champions League,PSG,2-1,Derrota
2020,2,18,Cartão Amarelo,1,0,Borussia Dortmund,Champions League,PSG,2-1,Derrota
2020,2,1,Assistência,1,0,Montpellier,Ligue 1 (França),PSG,5-0,Vitória
2020,2,1,Cartão Amarelo,1,0,Montpellier,Ligue 1 (França),PSG,5-0,Vitória
2020,1,26,Gol,0,0,Lille,Ligue 1 (França),PSG,0-2,Vitória
2020,1,26,Gol,0,0,Lille,Ligue 1 (França),PSG,0-2,Vitória
2020,1,22,Assistência,0,0,Stade de Reims,Copa da Liga Francesa,PSG,0-3,Vitória
2020,1,19,Apenas Participação,0,0,FC Lorient,CF,PSG,0-1,Vitória
2020,1,15,Gol,0,0,Monaco,Ligue 1 (França),PSG,1-4,Vitória
2020,1,15,Assistência,0,0,Monaco,Ligue 1 (França),PSG,1-4,Vitória
2020,1,12,Gol,0,0,Monaco,Ligue 1 (França),PSG,3-3,Empate
2020,1,12,Gol,0,0,Monaco,Ligue 1 (França),PSG,3-3,Empate
2020,1,8,Gol,0,0,Saint-Étienne,Copa da Liga Francesa,PSG,6-1,Vitória
2021,11,28,Apenas Participação,0,0,Saint-Étienne,Ligue 1 (França),PSG,1-3,Vitória
2021,11,24,Apenas Participação,0,0,Manchester City,Champions League,PSG,2-1,Derrota
2021,11,20,Apenas Participação,0,0,Nantes,Ligue 1 (França),PSG,3-1,Vitória
2021,11,11,Assistência,1,0,Colômbia,Eliminatórias da Copa do Mundo,Brasil,1-0,Vitória
2021,11,11,Cartão Amarelo,1,0,Colômbia,Eliminatórias da Copa do Mundo,Brasil,1-0,Vitória
2021,11,6,Gol,0,0,Bordeaux,Ligue 1 (França),PSG,2-3,Vitória
2021,11,6,Gol,0,0,Bordeaux,Ligue 1 (França),PSG,2-3,Vitória
2021,11,3,Cartão Amarelo,1,0,RB Leipzig,Champions League,PSG,2-2,Empate
2021,10,29,Assistência,1,0,Lille,Ligue 1 (França),PSG,2-1,Vitória
2021,10,29,Cartão Amarelo,1,0,Lille,Ligue 1 (França),PSG,2-1,Vitória
2021,10,24,Apenas Participação,0,0,Marseille,Ligue 1 (França),PSG,0-0,Empate
2021,10,14,Gol,0,0,Uruguai,Eliminatórias da Copa do Mundo,Brasil,4-1,Vitória
2021,10,14,Assistência,0,0,Uruguai,Eliminatórias da Copa do Mundo,Brasil,4-1,Vitória
2021,10,14,Assistência,0,0,Uruguai,Eliminatórias da Copa do Mundo,Brasil,4-1,Vitória
2021,10,10,Apenas Participação,0,0,Colômbia,Eliminatórias da Copa do Mundo,Brasil,0-0,Empate
2021,10,3,Apenas Participação,0,0,Rennes,Ligue 1 (França),PSG,2-0,Derrota
2021,9,28,Apenas Participação,0,0,Manchester City,Champions League,PSG,2-0,Vitória
2021,9,25,Assistência,0,0,Montpellier,Ligue 1 (França),PSG,2-0,Vitória
2021,9,22,Assistência,1,0,Metz,Ligue 1 (França),PSG,1-2,Vitória
2021,9,22,Cartão Amarelo,1,0,Metz,Ligue 1 (França),PSG,1-2,Vitória
2021,9,19,Gol,0,0,Lyon,Ligue 1 (França),PSG,2-1,Vitória
2021,9,15,Apenas Participação,0,0,Club Brugge,Champions League,PSG,1-1,Empate
2021,9,9,Gol,1,0,Peru,Eliminatórias da Copa do Mundo,Brasil,2-0,Vitória
2021,9,9,Assistência,1,0,Peru,Eliminatórias da Copa do Mundo,Brasil,2-0,Vitória
2021,9,9,Cartão Amarelo,1,0,Peru,Eliminatórias da Copa do Mundo,Brasil,2-0,Vitória
2021,9,2,Cartão Amarelo,1,0,Chile,Eliminatórias da Copa do Mundo,Brasil,0-1,Vitória
2021,8,29,Apenas Participação,0,0,Stade de Reims,Ligue 1 (França),PSG,0-2,Vitória
2021,7,10,Apenas Participação,0,0,Argentina,Copa América,Brasil,0-1,Derrota
2021,7,5,Assistência,0,0,Peru,Copa América,Brasil,1-0,Vitória
2021,7,2,Apenas Participação,0,0,Chile,Copa América,Brasil,1-0,Vitória
2021,6,27,Apenas Participação,0,0,Equador,Copa América,Brasil,1-1,Empate
2021,6,23,Assistência,1,0,Colômbia,Copa América,Brasil,2-1,Vitória
2021,6,23,Cartão Amarelo,1,0,Colômbia,Copa América,Brasil,2-1,Vitória
2021,6,17,Gol,0,0,Peru,Copa América,Brasil,4-0,Vitória
2021,6,13,Gol,0,0,Venezuela,Copa América,Brasil,3-0,Vitória
2021,6,13,Assistência,0,0,Venezuela,Copa América,Brasil,3-0,Vitória
2021,6,8,Gol,0,0,Paraguai,Eliminatórias da Copa do Mundo,Brasil,0-2,Vitória
2021,6,8,Assistência,0,0,Paraguai,Eliminatórias da Copa do Mundo,Brasil,0-2,Vitória
2021,6,4,Gol,0,0,Equador,Eliminatórias da Copa do Mundo,Brasil,2-0,Vitória
2021,6,4,Assistência,0,0,Equador,Eliminatórias da Copa do Mundo,Brasil,2-0,Vitória
2021,5,23,Cartão Amarelo,1,0,Brest,Ligue 1 (França),PSG,0-2,Vitória
2021,5,16,Gol,0,0,Stade de Reims,Ligue 1 (França),PSG,4-0,Vitória
2021,5,16,Assistência,0,0,Stade de Reims,Ligue 1 (França),PSG,4-0,Vitória
2021,5,12,Cartão Amarelo,1,0,Montpellier,CF,PSG,2-2(5-6)g.p.,
2021,5,9,Gol,0,0,Rennes,Ligue 1 (França),PSG,1-1,Empate
2021,5,4,Apenas Participação,0,0,Manchester City,Champions League,PSG,2-0,Derrota
2021,5,1,Gol,0,0,Lens,Ligue 1 (França),PSG,2-1,Vitória
2021,5,1,Assistência,0,0,Lens,Ligue 1 (França),PSG,2-1,Vitória
2021,4,28,Cartão Amarelo,1,0,Manchester City,Champions League,PSG,1-2,Derrota
2021,4,24,Apenas Participação,0,0,Metz,Ligue 1 (França),PSG,1-3,Vitória
2021,4,21,Gol,0,0,Angers,CF,PSG,5-0,Vitória
2021,4,13,Apenas Participação,0,0,Bayern München,Champions League,PSG,0-1,Derrota
2021,4,7,Assistência,0,0,Bayern München,Champions League,PSG,2-3,Vitória
2021,4,7,Assistência,0,0,Bayern München,Champions League,PSG,2-3,Vitória
2021,4,3,Cartão Amarelo,1,1,Lille,Ligue 1 (França),PSG,0-1,Derrota
2021,4,3,Cartão Vermelho,1,1,Lille,Ligue 1 (França),PSG,0-1,Derrota
2021,3,21,Apenas Participação,0,0,Lyon,Ligue 1 (França),PSG,2-4,Vitória
2021,2,10,Assistência,0,0,Caen,CF,PSG,0-1,Vitória
2021,2,7,Apenas Participação,0,0,Marseille,Ligue 1 (França),PSG,0-2,Vitória
2021,1,31,Gol,0,0,FC Lorient,Ligue 1 (França),PSG,3-2,Derrota
2021,1,31,Gol,0,0,FC Lorient,Ligue 1 (França),PSG,3-2,Derrota
2021,1,22,Gol,1,0,Montpellier,Ligue 1 (França),PSG,4-0,Vitória
2021,1,22,Cartão Amarelo,1,0,Montpellier,Ligue 1 (França),PSG,4-0,Vitória
2021,1,16,Cartão Amarelo,1,0,Angers,Ligue 1 (França),PSG,0-1,Vitória
2021,1,13,Gol,0,0,Marseille,Supercopa da França,PSG,2-1,Derrota
2022,12,28,Assistência,1,1,Strasbourg,Ligue 1 (França),PSG,2-1,Vitória
2022,12,28,Cartão Amarelo,1,1,Strasbourg,Ligue 1 (França),PSG,2-1,Vitória
2022,12,28,Cartão Vermelho,1,1,Strasbourg,Ligue 1 (França),PSG,2-1,Vitória
2022,12,9,Gol,0,0,Croácia,Copa do Mundo,Brasil,1-1(4-2)g.p.,
2022,12,5,Gol,0,0,Coreia do Sul,Copa do Mundo,Brasil,4-1,Derrota
2022,12,5,Assistência,0,0,Coreia do Sul,Copa do Mundo,Brasil,4-1,Derrota
2022,11,24,Apenas Participação,0,0,Sérvia,Copa do Mundo,Brasil,2-0,Derrota
2022,11,13,Apenas Participação,0,0,Auxerre,Ligue 1 (França),PSG,5-0,Vitória
2022,11,6,Gol,0,0,FC Lorient,Ligue 1 (França),PSG,1-2,Vitória
2022,11,6,Assistência,0,0,FC Lorient,Ligue 1 (França),PSG,1-2,Vitória
2022,10,29,Gol,0,0,Troyes,Ligue 1 (França),PSG,4-3,Vitória
2022,10,29,Assistência,0,0,Troyes,Ligue 1 (França),PSG,4-3,Vitória
2022,10,25,Gol,1,0,Maccabi Haifa,Champions League,PSG,7-2,Vitória
2022,10,25,Cartão Amarelo,1,0,Maccabi Haifa,Champions League,PSG,7-2,Vitória
2022,10,16,Gol,0,0,Marseille,Ligue 1 (França),PSG,1-0,Vitória
2022,10,11,Apenas Participação,0,0,Benfica,Champions League,PSG,1-1,Empate
2022,10,8,Cartão Amarelo,1,0,Stade de Reims,Ligue 1 (França),PSG,0-0,Empate
2022,10,5,Assistência,1,0,Benfica,Champions League,PSG,1-1,Empate
2022,10,5,Cartão Amarelo,1,0,Benfica,Champions League,PSG,1-1,Empate
2022,10,1,Apenas Participação,0,0,Nice,Ligue 1 (França),PSG,2-1,Vitória
2022,9,27,Gol,1,0,Tunísia,Amistosos da Seleção,Brasil,5-1,Derrota
2022,9,27,Cartão Amarelo,1,0,Tunísia,Amistosos da Seleção,Brasil,5-1,Derrota
2022,9,23,Assistência,1,0,Gana,Amistosos da Seleção,Brasil,3-0,Derrota
2022,9,23,Assistência,1,0,Gana,Amistosos da Seleção,Brasil,3-0,Derrota
2022,9,23,Cartão Amarelo,1,0,Gana,Amistosos da Seleção,Brasil,3-0,Derrota
2022,9,18,Assistência,0,0,Lyon,Ligue 1 (França),PSG,0-1,Vitória
2022,9,14,Gol,1,0,Maccabi Haifa,Champions League,PSG,1-3,Vitória
2022,9,14,Cartão Amarelo,1,0,Maccabi Haifa,Champions League,PSG,1-3,Vitória
2022,9,10,Gol,1,0,Brest,Ligue 1 (França),PSG,1-0,Vitória
2022,9,10,Cartão Amarelo,1,0,Brest,Ligue 1 (França),PSG,1-0,Vitória
2022,9,6,Assistência,0,0,Juventus,Champions League,PSG,2-1,Vitória
2022,9,3,Apenas Participação,0,0,Nantes,Ligue 1 (França),PSG,0-3,Vitória
2022,8,31,Gol,0,0,Toulouse,Ligue 1 (França),PSG,0-3,Vitória
2022,8,28,Gol,1,0,Monaco,Ligue 1 (França),PSG,1-1,Empate
2022,8,28,Cartão Amarelo,1,0,Monaco,Ligue 1 (França),PSG,1-1,Empate
2022,8,21,Gol,0,0,Lille,Ligue 1 (França),PSG,1-7,Vitória
2022,8,21,Gol,0,0,Lille,Ligue 1 (França),PSG,1-7,Vitória
2022,8,21,Assistência,0,0,Lille,Ligue 1 (França),PSG,1-7,Vitória
2022,8,21,Assistência,0,0,Lille,Ligue 1 (França),PSG,1-7,Vitória
2022,8,21,Assistência,0,0,Lille,Ligue 1 (França),PSG,1-7,Vitória
2022,8,13,Gol,0,0,Montpellier,Ligue 1 (França),PSG,5-2,Vitória
2022,8,13,Gol,0,0,Montpellier,Ligue 1 (França),PSG,5-2,Vitória
2022,8,6,Gol,0,0,Clermont,Ligue 1 (França),PSG,0-5,Vitória
2022,8,6,Assistência,0,0,Clermont,Ligue 1 (França),PSG,0-5,Vitória
2022,8,6,Assistência,0,0,Clermont,Ligue 1 (França),PSG,0-5,Vitória
2022,8,6,Assistência,0,0,Clermont,Ligue 1 (França),PSG,0-5,Vitória
2022,7,31,Gol,0,0,Nantes,Supercopa da França,PSG,4-0,Derrota
2022,7,31,Gol,0,0,Nantes,Supercopa da França,PSG,4-0,Derrota
2022,6,6,Gol,1,0,Japão,Amistosos da Seleção,Brasil,0-1,Vitória
2022,6,6,Cartão Amarelo,1,0,Japão,Amistosos da Seleção,Brasil,0-1,Vitória
2022,6,2,Gol,0,0,Coreia do Sul,Amistosos da Seleção,Brasil,1-5,Vitória
2022,6,2,Gol,0,0,Coreia do Sul,Amistosos da Seleção,Brasil,1-5,Vitória
2022,5,21,Gol,1,0,Metz,Ligue 1 (França),PSG,5-0,Vitória
2022,5,21,Cartão Amarelo,1,0,Metz,Ligue 1 (França),PSG,5-0,Vitória
2022,5,8,Gol,1,0,Troyes,Ligue 1 (França),PSG,2-2,Empate
2022,5,8,Cartão Amarelo,1,0,Troyes,Ligue 1 (França),PSG,2-2,Empate
2022,4,29,Assistência,1,0,Strasbourg,Ligue 1 (França),PSG,3-3,Empate
2022,4,29,Cartão Amarelo,1,0,Strasbourg,Ligue 1 (França),PSG,3-3,Empate
2022,4,23,Assistência,1,0,Lens,Ligue 1 (França),PSG,1-1,Empate
2022,4,23,Cartão Amarelo,1,0,Lens,Ligue 1 (França),PSG,1-1,Empate
2022,4,17,Gol,1,0,Marseille,Ligue 1 (França),PSG,2-1,Vitória
2022,4,17,Cartão Amarelo,1,0,Marseille,Ligue 1 (França),PSG,2-1,Vitória
2022,4,9,Gol,1,0,Clermont,Ligue 1 (França),PSG,1-6,Vitória
2022,4,9,Gol,1,0,Clermont,Ligue 1 (França),PSG,1-6,Vitória
2022,4,9,Gol,1,0,Clermont,Ligue 1 (França),PSG,1-6,Vitória
2022,4,9,Assistência,1,0,Clermont,Ligue 1 (França),PSG,1-6,Vitória
2022,4,9,Cartão Amarelo,1,0,Clermont,Ligue 1 (França),PSG,1-6,Vitória
2022,4,3,Gol,0,0,FC Lorient,Ligue 1 (França),PSG,5-1,Vitória
2022,4,3,Gol,0,0,FC Lorient,Ligue 1 (França),PSG,5-1,Vitória
2022,3,24,Gol,1,0,Chile,Eliminatórias da Copa do Mundo,Brasil,4-0,Vitória
2022,3,24,Cartão Amarelo,1,0,Chile,Eliminatórias da Copa do Mundo,Brasil,4-0,Vitória
2022,3,20,Cartão Amarelo,1,0,Monaco,Ligue 1 (França),PSG,3-0,Derrota
2022,3,13,Gol,0,0,Bordeaux,Ligue 1 (França),PSG,3-0,Vitória
2022,3,9,Assistência,0,0,Real Madrid,Champions League,PSG,3-1,Derrota
2022,3,5,Apenas Participação,0,0,Nice,Ligue 1 (França),PSG,1-0,Derrota
2022,2,26,Apenas Participação,0,0,Saint-Étienne,Ligue 1 (França),PSG,3-1,Vitória
2022,2,19,Gol,1,0,Nantes,Ligue 1 (França),PSG,3-1,Derrota
2022,2,19,Cartão Amarelo,1,0,Nantes,Ligue 1 (França),PSG,3-1,Derrota
2022,2,15,Assistência,0,0,Real Madrid,Champions League,PSG,1-0,Vitória
2023,10,17,Apenas Participação,0,0,Uruguai,Eliminatórias da Copa do Mundo,Brasil,2-0,Derrota
2023,10,12,Assistência,0,0,Venezuela,Eliminatórias da Copa do Mundo,Brasil,1-1,Empate
2023,10,3,Gol,0,0,Nassaji Mazandaran,Champions League Asiática,Al-Hilal,0-3,Vitória
2023,9,29,Assistência,0,0,Al-Shabab,Liga Saudita,Al-Hilal,2-0,Vitória
2023,9,21,Apenas Participação,0,0,Damac FC,Liga Saudita,Al-Hilal,1-1,Empate
2023,9,18,Cartão Amarelo,1,0,Navbahor Namangan,Champions League Asiática,Al-Hilal,1-1,Empate
2023,9,15,Assistência,0,0,Al-Riyadh,Liga Saudita,Al-Hilal,6-1,Vitória
2023,9,12,Assistência,0,0,Peru,Eliminatórias da Copa do Mundo,Brasil,0-1,Vitória
2023,9,8,Gol,1,0,Bolívia,Eliminatórias da Copa do Mundo,Brasil,5-1,Vitória
2023,9,8,Gol,1,0,Bolívia,Eliminatórias da Copa do Mundo,Brasil,5-1,Vitória
2023,9,8,Assistência,1,0,Bolívia,Eliminatórias da Copa do Mundo,Brasil,5-1,Vitória
2023,9,8,Cartão Amarelo,1,0,Bolívia,Eliminatórias da Copa do Mundo,Brasil,5-1,Vitória
2023,2,19,Gol,0,0,Lille,Ligue 1 (França),PSG,4-3,Vitória
2023,2,19,Assistência,0,0,Lille,Ligue 1 (França),PSG,4-3,Vitória
2023,2,14,Apenas Participação,0,0,Bayern München,Champions League,PSG,0-1,Derrota
2023,2,11,Apenas Participação,0,0,Monaco,Ligue 1 (França),PSG,3-1,Derrota
2023,2,8,Assistência,0,0,Marseille,CF,PSG,2-1,Derrota
2023,1,29,Gol,0,0,Stade de Reims,Ligue 1 (França),PSG,1-1,Empate
2023,1,23,Gol,1,0,US Pays de Cassel,CF,PSG,0-7,Vitória
2023,1,23,Assistência,1,0,US Pays de Cassel,CF,PSG,0-7,Vitória
2023,1,23,Assistência,1,0,US Pays de Cassel,CF,PSG,0-7,Vitória
2023,1,23,Cartão Amarelo,1,0,US Pays de Cassel,CF,PSG,0-7,Vitória
2023,1,15,Apenas Participação,0,0,Rennes,Ligue 1 (França),PSG,1-0,Derrota
2023,1,11,Cartão Amarelo,1,0,Angers,Ligue 1 (França),PSG,2-0,Vitória
2024,11,4,Apenas Participação,0,0,Esteghlal Tehran,Champions League Asiática,Al-Hilal,3-0,Vitória
2024,10,21,Apenas Participação,0,0,Al Ain,Champions League Asiática,Al-Hilal,4-5,Vitória
2025,12,7,Apenas Participação,0,0,Cruzeiro,Brasileirão,Santos,3-0,Vitória
2025,12,3,Gol,0,0,Juventude,Brasileirão,Santos,0-3,Vitória
2025,12,3,Gol,0,0,Juventude,Brasileirão,Santos,0-3,Vitória
2025,12,3,Gol,0,0,Juventude,Brasileirão,Santos,0-3,Vitória
2025,11,28,Gol,0,0,Sport,Brasileirão,Santos,3-0,Vitória
2025,11,28,Assistência,0,0,Sport,Brasileirão,Santos,3-0,Vitória
2025,11,19,Gol,0,0,Mirassol,Brasileirão,Santos,1-1,Empate
2025,11,15,Apenas Participação,0,0,Palmeiras,Brasileirão,Santos,1-0,Vitória
2025,11,9,Cartão Amarelo,1,0,Flamengo,Brasileirão,Santos,3-2,Derrota
2025,11,1,Apenas Participação,0,0,Fortaleza,Brasileirão,Santos,1-1,Empate
2025,9,14,Apenas Participação,0,0,Atlético Mineiro,Brasileirão,Santos,1-1,Empate
2025,8,31,Cartão Amarelo,1,0,Fluminense,Brasileirão,Santos,0-0,Empate
2025,8,17,Cartão Amarelo,1,0,Vasco,Brasileirão,Santos,0-6,Derrota
2025,8,10,Apenas Participação,0,0,Cruzeiro,Brasileirão,Santos,1-2,Vitória
2025,8,4,Gol,1,0,Juventude,Brasileirão,Santos,3-1,Vitória
2025,8,4,Gol,1,0,Juventude,Brasileirão,Santos,3-1,Vitória
2025,8,4,Cartão Amarelo,1,0,Juventude,Brasileirão,Santos,3-1,Vitória
2025,7,26,Apenas Participação,0,0,Sport,Brasileirão,Santos,2-2,Empate
2025,7,23,Apenas Participação,0,0,Internacional,Brasileirão,Santos,1-2,Derrota
2025,7,19,Apenas Participação,0,0,Mirassol,Brasileirão,Santos,3-0,Derrota
2025,7,16,Gol,0,0,Flamengo,Brasileirão,Santos,1-0,Vitória
2025,6,1,Cartão Amarelo,1,1,Botafogo,Brasileirão,Santos,0-1,Derrota
2025,6,1,Cartão Vermelho,1,1,Botafogo,Brasileirão,Santos,0-1,Derrota
2025,5,25,Apenas Participação,0,0,Vitória,Brasileirão,Santos,0-1,Vitória
2025,5,22,Apenas Participação,0,0,CRB,Copa do Brasil,Santos,0-0(5-4)g.p.,
2025,4,16,Apenas Participação,0,0,Atlético Mineiro,Brasileirão,Santos,2-0,Vitória
2025,4,13,Cartão Amarelo,1,0,Fluminense,Brasileirão,Santos,1-0,Derrota
2025,3,9,Apenas Participação,0,0,Corinthians,Paulistão,Santos,2-1,Derrota
2025,3,2,Gol,0,0,Red Bull Bragantino,Paulistão,Santos,2-0,Vitória
2025,2,23,Gol,0,0,Inter de Limeira,Paulistão,Santos,0-3,Vitória
2025,2,23,Assistência,0,0,Inter de Limeira,Paulistão,Santos,0-3,Vitória
2025,2,23,Assistência,0,0,Inter de Limeira,Paulistão,Santos,0-3,Vitória
2025,2,19,Cartão Amarelo,1,0,Noroeste,Paulistão,Santos,3-0,Vitória
2025,2,16,Gol,0,0,EC Água Santa,Paulistão,Santos,3-1,Vitória
2025,2,16,Assistência,0,0,EC Água Santa,Paulistão,Santos,3-1,Vitória
2025,2,12,Apenas Participação,0,0,Corinthians,Paulistão,Santos,2-1,Derrota
2025,2,9,Apenas Participação,0,0,Grêmio Novorizontino,Paulistão,Santos,0-0,Empate
2025,2,5,Apenas Participação,0,0,Botafogo-SP,Paulistão,Santos,1-1,Empate
2026,5,10,Gol,1,0,Red Bull Bragantino,Brasileirão,Santos,2-0,Vitória
2026,5,10,Cartão Amarelo,1,0,Red Bull Bragantino,Brasileirão,Santos,2-0,Vitória
2026,5,5,Gol,0,0,Recoleta,Copa Sul-Americana,Santos,1-1,Empate
2026,4,28,Apenas Participação,0,0,San Lorenzo,Copa Sul-Americana,Santos,1-1,Empate
2026,4,22,Cartão Amarelo,1,0,Coritiba,Copa do Brasil,Santos,0-0,Empate
2026,4,19,Apenas Participação,0,0,Fluminense,Brasileirão,Santos,2-3,Derrota
2026,4,14,Gol,1,0,Recoleta,Copa Sul-Americana,Santos,1-1,Empate
2026,4,14,Cartão Amarelo,1,0,Recoleta,Copa Sul-Americana,Santos,1-1,Empate
2026,4,11,Apenas Participação,0,0,Atlético Mineiro,Brasileirão,Santos,1-0,Vitória
2026,4,2,Assistência,1,0,Remo,Brasileirão,Santos,2-0,Vitória
2026,4,2,Cartão Amarelo,1,0,Remo,Brasileirão,Santos,2-0,Vitória
2026,3,18,Gol,1,0,Internacional,Brasileirão,Santos,1-2,Derrota
